conc_parties,company_id,company_date,company_name,company_person_name,pep_menbership_role,pep_organization_name
"OMF, LDA ",65743,26 de Setembro de 2013,"OMF, Limitada",Matias Nhamaguiraze Zuze,,
"OMNIA MINING, LIMITADA (0,00%)",69609,16 de Junho de 2014,"Omnia Mining, Limitada",Abdul Karim Ahmad,,
"OMNIA MINING, LIMITADA (0,00%)",59722,29 de Abril de 2013,"Omnia Mining, Limitada",Hernane Patrício Estanque,,
"OMNIA MINING, LIMITADA (0,00%)",59722,16 de Junho de 2014,"Omnia Mining, Limitada",Hussein Zeineddine,,
"Opti Metal Trading Moçambique, Limitada",20900,13 de Outubro de 2004,"Opti Metal Trading Moçambique, Limitada",Nuno Miguel Monteiro dos Santos,,
"ORECORP Mocambique, Lda",47898,11 de Julho de 2011,"Orecorp Moçambique, Limitada",Matthew Giles Yates,,
Osho Cimentos limitada,27186,12 de Janeiro de 2007,"Osho Cimentos, Limitada",Tushar Agrawal,,
Osho Cimentos limitada,27186,12 de Janeiro de 2007,"Osho Cimentos, Limitada",Zaheer Surka,,
Osho Diamantes Limitada,27187,12 de Janeiro de 2007,"Osho Diamantes, Limitada",Sumit Agrawal,,
Osho Diamantes Limitada,27187,12 de Janeiro de 2007,"Osho Diamantes, Limitada",Zaheer Surka,,
"Osho Mining, Lda",30096,22 de Novembro de 2007,"Osho Mining, Limitada",Sumit Agrawal,,
"Osho Mining, Lda",30096,22 de Novembro de 2007,"Osho Mining, Limitada",Tushar Agrawal,,
Osho Moçambique Limitada,26572,15 de Outubro de 2006,"Osho Moçambique, Limitada",Sumit Agrawal,,
Osho Moçambique Limitada,26572,15 de Outubro de 2006,"Osho Moçambique, Limitada",Zaheer Surka,,
Osho Recursos Limitada,26571,15 de Outubro de 2006,"Osho Recursos, Limitada",Sumit Agrawal,,
Osho Recursos Limitada,26571,15 de Outubro de 2006,"Osho Recursos, Limitada",Zaheer Surka,,
"OSSAPA KAPENTA LDA (0,00%)",16712,11 de Outubro de 2002,"Ossapa Kapenta, Limitada",Bonifácio Gruveta Massamba,,
"OSSAPA KAPENTA LDA (0,00%)",16712,11 de Outubro de 2002,"Ossapa Kapenta, Limitada",Chiluva Mixuene Gruveta Massamba,,
"OSSAPA KAPENTA LDA (0,00%)",16712,11 de Outubro de 2002,"Ossapa Kapenta, Limitada",Maria Luísa Neto da Fonseca Lázaro Massamba,,
"PAM Moçambique, Limitada",29855,20 de Junho de 2008,"PAM Moçambique, Limitada",Irwin Alois Olian Jr.,,
Panda Recursos Limitada ,68823,26 de Junho de 2014,"Panda Recursos, Limitada",Geert Hendrik Klok,,
Panda Recursos Limitada ,70828,15 de Setembro de 2014,"Panda Recursos, Limitada",John Paul O'Donoghue,,
Panda Recursos Limitada ,68823,26 de Junho de 2014,"Panda Recursos, Limitada",Vanessa Danise Marifo,,
"Paraíba Moçambique, Lda",25842,,"Paraíba Moçambique, Limitada",Boubacar Sidiki Nabe,,
"Paraíba Moçambique, Lda",25842,,"Paraíba Moçambique, Limitada",José Miranda da Costa Júnior,,
"Paraíba Moçambique, Lda",25842,,"Paraíba Moçambique, Limitada",Mahamadou Dabo,,
"PATEL MINING ACTIVITIES, LDA",32444,08 de Julho de 2008,"Patel Mining Activities, Limitada",Rupen Patel,,
"Patel Mining Assignment, Lda.",32505,08 de Julho de 2008,"Patel Mining Assignment, Limitada",Rupen Patel,,
"Patel Mining Concession, Lda",32503,08 de Julho de 2008,"Patel Mining Concession, Limitada",Rupen Patel,,
"Patel Mining Enterprise, Lda",32433,08 de Julho de 2008,"Patel Mining Enterprise, Limitada",Rupen Patel,,
"Patel Mining Moçambique, Lda",32432,08 de Julho de 2008,"Patel Mining Moçambique, Limitada",Rupen Patel,,
"Patel Mining Operations, Lda",32447,08 de Julho de 2008,"Patel Mining Operations, Limitada",Rupen Patel,,
"Patel Mining Privilege, Limitada ",32504,08 de Julho de 2008,"Patel Mining Privilege, Limitada",Rupen Patel,,
"Patel Mining Projects, Lda",32445,08 de Julho de 2008,"Patel Mining Projects, Limitada",Rupen Patel,,
"Patel Mining Venture, Lda",32446,08 de Julho de 2008,"Patel Mining Venture, Limitada",Rupen Patel,,
"Patel Mining Vision, Lda",32494,08 de Julho de 2008,"Patel Mining Vision, Limitada",Rupen Patel,,
"Patel Mining Works, Lda",32448,08 de Julho de 2008,"Patel Mining Works, Limitada",Rupen Patel,,
"Paula Moreira-Empreendimentos Imobiliários, Lda",57960,10 de Dezembro de 2012,"Paula Moreira-Empreendimentos Imobiliários, Limitada",Ana Paula Coelho Moreira,,
"Paula Moreira-Empreendimentos Imobiliários, Lda",57960,10 de Dezembro de 2012,"Paula Moreira-Empreendimentos Imobiliários, Limitada",Luís Manuel dos Santos Parente Maciel Neiva,,
"Pedreira de Manica, Lda",30025,02 de Novembro de 2007,"Pedreira de Manica, Limitada",Abdul Gafar Ossman Hassam,,
"Pedreira de Manica, Lda",30025,02 de Novembro de 2007,"Pedreira de Manica, Limitada",Mahomed Igbal Ossman Hassam,,
"Pedreira Idr, Limitada",41744,08 de Julho de 2010,"Pedreira Idr, Limitada",Ismael Daude Rugunate,,
"Pedreira Idr, Limitada",41744,08 de Julho de 2010,"Pedreira Idr, Limitada",Sabir Ismael Rugunate,,
"Pedreira Namaacha, Lda ",68532,25 de Janeiro de 2013,"Pedreira Namaacha, Limitada",Guosheng Liu,,
"Pedreira Namaacha, Lda ",68532,25 de Janeiro de 2013,"Pedreira Namaacha, Limitada",Kwong Chien Pang,,
"Pedreira Namaacha, Lda ",37596,20 de Julho de 2009,"Pedreira Namaacha, Limitada",Liu Guosheng,,
"Pedreira Namaacha, Lda ",37596,20 de Julho de 2009,"Pedreira Namaacha, Limitada",Pang Kwong Chien,,
"Pedreira Pica Pedra, Lda.",15805,07 de Fevereiro de 2002,"Pedreira Pica Pedra, Limitada",Craig Gregory Jones,,
"Pedreira Pica Pedra, Lda.",15805,07 de Fevereiro de 2002,"Pedreira Pica Pedra, Limitada",John Wells Low,,
"Pedreira Pica Pedra, Lda.",45402,14 de Dezembro de 2010,"Pedreira Pica Pedra, Limitada",João Jonas Luìs,,
"Pedreira Pica Pedra, Lda.",15805,07 de Fevereiro de 2002,"Pedreira Pica Pedra, Limitada",Michael Gregory Jones,,
"Pedreira Pica Pedra, Lda.",15805,07 de Fevereiro de 2002,"Pedreira Pica Pedra, Limitada",Sérgio Mateus Pais Mamede,,
"PEDREIRA RUGUNATE, LDA",13294,22 de Agosto de 2000,"Pedreira Rugunate, Limitada",Amade Ismael Daúde,,
"PEDREIRA RUGUNATE, LDA",13294,22 de Agosto de 2000,"Pedreira Rugunate, Limitada",Ismael Daúde Rugunate,,
"PEDREIRA RUGUNATE, LDA",13294,22 de Agosto de 2000,"Pedreira Rugunate, Limitada",Sabili Ismael Rugunate,,
"Pedreiras e Areias de Mocambique, Lda",49454,01 de Novembro de 2011,"Pedreiras e Areias de Moçambique, Limitada",Epifania Manuel Pessula,,
"Pedreiras e Areias de Mocambique, Lda",49454,01 de Novembro de 2011,"Pedreiras e Areias de Moçambique, Limitada",Issufo Saquina Abdul Aly,,
"Pemar, Lda. (0,00%)",52262,06 de Abril de 2012,"Pemar, Limitada",Felício Pedro Zacarias,,
"Pemar, Lda. (0,00%)",42192,14 de Maio de 2010,"Pemar, Limitada",Juan Martin Oliveira Cabaleiro,,
"Pemar, Lda. (0,00%)",52262,06 de Abril de 2012,"Pemar, Limitada",Nelson Hanry de Pene Beete,,
"Pemar, Lda. (0,00%)",42192,14 de Maio de 2010,"Pemar, Limitada",Pedro António Armando,,
"Pemar, Lda. (0,00%)",52262,06 de Abril de 2012,"Pemar, Limitada",Pedro António Armando Paulino,,
"PEMBA CONSTRUCTION, LDA (0,00%)",62722,19 de Dezembro de 2011,"Pemba Construction, Limitada",Chen Hua Liu,,
"PEMBA CONSTRUCTION, LDA (0,00%)",62722,19 de Dezembro de 2011,"Pemba Construction, Limitada",Weiya Liu,,
"Penhalonga Água Pura da Montanha, Lda",27848,08 de Agosto de 2006,"Penhalonga Água Pura da Montanha, Limitada",Amad Hassam Abdul Gani,,
"Penhalonga Água Pura da Montanha, Lda",27848,08 de Agosto de 2006,"Penhalonga Água Pura da Montanha, Limitada",Esmail Moosa Nadat,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",Carlos Estêvão Mucavele,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",Cesaltina da Graça Macia,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",João Daniel Cumbane,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",Lucas  Muyana,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",Orapeleng Joshua Gabriel Dimpane,,
"Pepita Dourada, LDA",20421,28 de Julho de 2004,"Pepita Dourada, Limitada",Satar Abdul Satar Jafar Ibraihimo,,
"Peroz, Lda ",43049,05 de Outubro de 2012,"Peroz, Limitada",Andre Dawid Potgieter,,
"Peroz, Lda ",43049,14 de Setembro de 2010,"Peroz, Limitada",Benjamim Francisco Uachave,,
"Peroz, Lda ",55032,05 de Outubro de 2012,"Peroz, Limitada",Benjamim Uachave,,
"Peroz, Lda ",55032,05 de Outubro de 2012,"Peroz, Limitada",Gert Hendrik Frederick,,
"PGM Mineral Mining Mozambique, Lda",21395,03 de Dezembro de 2004,"PGM - Mineral Mining Mozambique, Limitada",Amuchka Maria Furmeier,,
"PGM Mineral Mining Mozambique, Lda",29174,16 de Junho de 2007,"PGM Mineral Mining Mozambique, Limitada",António Juma Calulo,,
"PGM Mineral Mining Mozambique, Lda",28469,29 de Maio de 2006,"PGM Mineral Mining Mozambique, Limitada",Ieon Van Niekerk,,
"PGM Mineral Mining Mozambique, Lda",21395,03 de Dezembro de 2004,"PGM - Mineral Mining Mozambique, Limitada",Maria Furmeier,,
"PGM Mineral Mining Mozambique, Lda",21395,03 de Dezembro de 2004,"PGM - Mineral Mining Mozambique, Limitada",Peter Furmeier,,
"PPI- Consultoria e Serviços, Lda.",35530,13 de Abril de 2009,"PPI Consultoria e Serviços, Limitada",Ivan Wilfred Venichand Thompson,,
"PPI- Consultoria e Serviços, Lda.",35530,13 de Abril de 2009,"PPI Consultoria e Serviços, Limitada",Luzitisa Kongo Isabel Peterson Pereira,,
"PPI- Consultoria e Serviços, Lda.",35530,13 de Abril de 2009,"PPI Consultoria e Serviços, Limitada",Paulino Costa Serrão de Sousa,,
"PRODEMO, LDA ",68876,03 de Junho de 2014,"Prodemo, Limitada",António Zacarias Chembene,,
"PRODEMO, LDA ",68876,03 de Junho de 2014,"Prodemo, Limitada",Obadias Lázaro Machacha,,
Promineral-Sociedade Unipessoal LDA ,67706,03 de Março de 2014,"Promineral - Sociedade Unipessoal, Limitada",Manuel Augusto dos Santos,,
Promineral-Sociedade Unipessoal LDA ,66922,03 de Março de 2014,"Promineral - Sociedade Unipessoal, Limitada",Manuel Augusto dos Santos e Menezes Cabral,,
Promineral-Sociedade Unipessoal LDA ,67706,03 de Março de 2014,"Promineral - Sociedade Unipessoal, Limitada",Menezes Cabral,,
Promining Ltd,22956,15 de Junho de 2005,"Promining, Limitada",Esperança Júlio Cumaio,,
Promining Ltd,22956,15 de Junho de 2005,"Promining, Limitada",Farisse João Chirindja;,,
Promining Ltd,22956,15 de Junho de 2005,"Promining, Limitada",Pedro Jacinto,,
"Prosys Services, Lda",24626,03 de Março de 2006,"Prosys Services, Limitada",Jacobus Marinus Knoetze,,
"Prosys Services, Lda",24626,03 de Março de 2006,"Prosys Services, Limitada",Jannie Malan Knoetze,,
"Prosys Services, Lda",24626,03 de Março de 2006,"Prosys Services, Limitada",José Manuel Videira Martins Henriques,,
"Prosys Services, Lda",24626,03 de Março de 2006,"Prosys Services, Limitada",Zélia Poitevin Melenas Henriques,,
"QUALITY DISTRIBUTORS, LIMITADA",26950,28 de Dezembro de 2006,"Quality Distributors, Limitada",Afzal Abdul Popatya,,
"QUALITY DISTRIBUTORS, LIMITADA",18994,21 de Outubro de 2003,"Quality Distributors, Limitada",Firoz Muradali Ratnani,,
"QUALITY DISTRIBUTORS, LIMITADA",26950,28 de Dezembro de 2006,"Quality Distributors, Limitada",Muhammad Riaz Merchant,,
"QUALITY DISTRIBUTORS, LIMITADA",18994,21 de Outubro de 2003,"Quality Distributors, Limitada",Samir Abbasbhai Dhanani,,
"QUALITY DISTRIBUTORS, LIMITADA",26950,28 de Dezembro de 2006,"Quality Distributors, Limitada",Shamshuddin Parpia,,
"Quintos Mineracao, Lda ",64296,28 de Julho de 2013,"Quintos Mineração, Limitada",Markus Paul Wild,,
"Quintos Mineracao, Lda ",64296,28 de Julho de 2013,"Quintos Mineração, Limitada",Odulio Jose Marensi de Moura,,
"R & G MINERAIS, LDA ",54925,21 de Junho de 2012,"R&G Minerais, Limitada",António Diogo Rangel Fonseca,,
"R & G MINERAIS, LDA ",54925,21 de Junho de 2012,"R&G Minerais, Limitada",Gilda Horácio Nhampule,,
"RACHANA GLOBAL, LDA",22440,04 de Agosto de 2005,"Rachana Global, Limitada",Manoj Kumar Vasudev Sompura,,
"RACHANA GLOBAL, LDA",22440,04 de Agosto de 2005,"Rachana Global, Limitada",Rudolfo Eúsebio Sanjane,,
"RADHIKA STONES, LIMITADA ",39697,02 de Fevereiro de 2010,"Radhika Stones, Limitada",Amit Samgi,,
"RADHIKA STONES, LIMITADA ",59180,27 de Março de 2013,"Radhika Stones, Limitada",Jatin Samgi,,
"RADHIKA STONES, LIMITADA ",59180,27 de Março de 2013,"Radhika Stones, Limitada",Sulba Lalgi,,
"RADHIKA STONES, LIMITADA ",39697,02 de Fevereiro de 2010,"Radhika Stones, Limitada",Vishal Kantilal Laxman,,
"Ran Golden, Limitada",34477,20 de Fevereiro de 2012,"Ran Golden, Limitada",Isaías Vasco Rabeca,,
"Ran Golden, Limitada",34477,30 de Dezembro de 2008,"Ran Golden, Limitada",Manuel Fernando Anselmo,,
"RANGER RESOURCES, LDA",32229,13 de Junho de 2008,"Ranger Resources, Limitada",Faisal Kedairy,,
"RANGER RESOURCES, LDA",32229,13 de Junho de 2008,"Ranger Resources, Limitada",Francisco Avillez,,
"RANGER RESOURCES, LDA",31085,18 de Março de 2008,"Ranger Resources, Limitada",Francisco Xavier Vaz de Almada de Avillez,,
"RANGER RESOURCES, LDA",32229,13 de Junho de 2008,"Ranger Resources, Limitada",Greg Sheffield,,
"RANGER RESOURCES, LDA",31085,18 de Março de 2008,"Ranger Resources, Limitada",Imran Ahmad Adam Issa,,
"RANGER RESOURCES, LDA",32229,13 de Junho de 2008,"Ranger Resources, Limitada",Peter Prickett,,
"Rasa Gems, Limitada",41839,25 de Março de 2010,"Rasa Gems, Limitada",Ali Mateus Victorino Ali,,
"Rasa Gems, Limitada",41839,25 de Março de 2010,"Rasa Gems, Limitada",Azarias Macuácua,,
"Rasa Gems, Limitada",41839,25 de Março de 2010,"Rasa Gems, Limitada",Rui Manuel Moguene Catoma,,
"Rasa Gems, Limitada",41839,25 de Março de 2010,"Rasa Gems, Limitada",Simeão Macuácua,,
"Rayomi, Limitada ",29844,18 de Outubro de 2007,"Rayomi, Limitada",Naomi Hicks,,
"Rayomi, Limitada ",29844,18 de Outubro de 2007,"Rayomi, Limitada",Raymond George Hicks,,
"REAL STONE EXPLORATION, LIMITADA (0,00%)",63720,08 de Outubro de 2013,"Real Stone Exploration, Limitada",Carla Andrésia Joaquim Jacinto Comé,,
"REAL STONE EXPLORATION, LIMITADA (0,00%)",63720,08 de Outubro de 2013,"Real Stone Exploration, Limitada",Mariamo Mussa Ali,,
"Recursos do Lago, Lda ",50762,01 de Dezembro de 2011,"Recursos do Lago, Limitada",Bruno Richad Mussá Venichand,,
"Recursos do Lago, Lda ",50715,29 de Janeiro de 2012,"Recursos do Lago, Limitada",Bruno Richard Mussá Venichand,,
"Recursos do Lago, Lda ",50715,01 de Dezembro de 2011,"Recursos do Lago, Limitada",Carlos Alberto Venichand,,
"Recursos do Lago, Lda ",50715,29 de Janeiro de 2012,"Recursos do Lago, Limitada",Erasto Jacinto Ivano Mulémbwe,,
"Recursos do Lago, Lda ",50715,29 de Janeiro de 2012,"Recursos do Lago, Limitada",Medson David,,
"Recursos do Lago, Lda ",50715,29 de Janeiro de 2012,"Recursos do Lago, Limitada",Paulino Costa Serrão de,,
"Refrigerantes Vumba, Lda",35657,27 de Dezembro de 2002,"Refrigerantes Vumba, Limitada",José Norberto R. Baptista Carrilho,,
"REGIUS DIAMONDS, LIMITADA ",60695,11 de Junho de 2013,"Regius Diamonds, Limitada",Manjate,,
"REGIUS DIAMONDS, LIMITADA ",60695,11 de Junho de 2013,"Regius Diamonds, Limitada",Maria da Graça Taborda Mendonça de Amorim Ferreira,,
"Rei de Construções, Lda",22941,17 de Maio de 2005,"Rei de Construções, Limitada",Adelino Gaudêncio de Sousa Chacha,,
"Rei de Construções, Lda",18373,06 de Junho de 2003,"Rei de Construções, Limitada",Arvide Kumar Natwarlal,,
"Rei de Construções, Lda",18371,23 de Setembro de 2003,"Rei de Construções, Limitada",Arvido Kumar Natwarlal,,
"Rei de Construções, Lda",22941,17 de Maio de 2005,"Rei de Construções, Limitada",Joana Catarina de Oliveira,,
"Rei de Construções, Lda",18373,06 de Junho de 2003,"Rei de Construções, Limitada",Johanna Catharina Bothma,,
"Rei de Construções, Lda",22941,17 de Maio de 2005,"Rei de Construções, Limitada",Johannes Adrew Ferreira,,
"Rei de Construções, Lda",18371,23 de Setembro de 2003,"Rei de Construções, Limitada",Wylene Bernadette Globler,,
"Rei de Construções, Lda",22941,17 de Maio de 2005,"Rei de Construções, Limitada",Wyona Ann Ferreira,,
"REIS, LDA.",43161,06 de Setembro de 2010,"Reis, Limitada",Francisco Machiana,,
"REIS, LDA.",43161,06 de Setembro de 2010,"Reis, Limitada",Murat Kurt,,
"REIS, LDA.",43161,06 de Setembro de 2010,"Reis, Limitada",Muzna Mansur Abdul Waly,,
"RICH RESOURCES, LDA",31919,22 de Maio de 2008,"Rich Resources, Limitada",Cláudio Manuel Loureiro de Nogueira,,
"RICH RESOURCES, LDA",31919,22 de Maio de 2008,"Rich Resources, Limitada",Lindsay Arthur Moloney,,
RINO COMPANY LDA,32119,18 de Junho de 2008,"Rino Company, Limitada",Figueiredo Martins Júnior,,
RINO COMPANY LDA,32119,18 de Junho de 2008,"Rino Company, Limitada",Francisco Javier Moreno Solis,,
RINO COMPANY LDA,31182,11 de Janeiro de 2008,"Rino Company, Limitada",José Caetano,,
"Rio Minjova Mining and Exploration, Lda",30520,19 de Dezembro de 2007,"Rio Minjova Mining and Exploration, Limitada",Gerhard Ebenhaezer Du Plessis,,
"Rio Minjova Mining and Exploration, Lda",30520,19 de Dezembro de 2007,"Rio Minjova Mining and Exploration, Limitada",Richard Wood,,
River Valley Coal Lda,48818,19 de Agosto de 2011,"River Valley Coal, Limitada",Raiko Valentin,,
"RMI-Investimentos, limitada ",36361,26 de Junho de 2009,"RMI - Investimentos, Limitada",Guilhermina Ernesto Langa,,
"RMI-Investimentos, limitada ",36361,26 de Junho de 2009,"RMI - Investimentos, Limitada",Manuel Renato Matusse,,
Rockover Mozambique limitada,20844,07 de Outubro de 2011,"Rockover Mozambique, Limitada",Nicholas John Gore Graham,,
"Rosimel, Lda",15030,27 de Junho de 2000,"Rosimel, Limitada",Adamo Abdul Carimo Cassamo,,
"Rosimel, Lda",15030,27 de Junho de 2000,"Rosimel, Limitada",Mahomed Hussen,,
"Rosimel, Lda",15030,27 de Junho de 2000,"Rosimel, Limitada",Omar Ismael Dada,,
"Rosimel, Lda",15030,27 de Junho de 2000,"Rosimel, Limitada",Rachid Osman Mahomed,,
"ROVUMA MOZAMBIQUE, LIMITADA ",67915,21 de Abril de 2014,"Rovuma Mozambique, Limitada",Alcide José Taula,,
"ROVUMA MOZAMBIQUE, LIMITADA ",67915,21 de Abril de 2014,"Rovuma Mozambique, Limitada",Francisco José Lopes Lichucha,,
"ROVUMA MOZAMBIQUE, LIMITADA ",67915,21 de Abril de 2014,"Rovuma Mozambique, Limitada",Omar Sillah,,
"ROVUMA MOZAMBIQUE, LIMITADA ",67915,21 de Abril de 2014,"Rovuma Mozambique, Limitada",Ousman Sillah,,
"Rovuma Resources, Lda (0,00%)",20841,29 de Outubro de 2004,"Rovuma Resources, Limitada",Nicholas John Gore Graham,,
"Rovuma Resources, Lda (0,00%)",25320,04 de Maio de 2006,"Rovuma Resources, Limitada",Nicolas John,,
"Rui Catoma Investimentos, Lda. ",51863,30 de Maio de 2011,"Rui Catoma Investimentos, Limitada",Géssica Ines Rui Catoma,,
"Rui Catoma Investimentos, Lda. ",51863,30 de Maio de 2011,"Rui Catoma Investimentos, Limitada",Luna Ines da Rocha Catoma,,
"Rui Catoma Investimentos, Lda. ",51863,30 de Maio de 2011,"Rui Catoma Investimentos, Limitada",Ornela Isabel Rui Catoma,,
"Rui Catoma Investimentos, Lda. ",51863,30 de Maio de 2011,"Rui Catoma Investimentos, Limitada",Rui Manuel Moguene Catoma,,
"S & S Cimentos, Limitada ",41757,04 de Junho de 2010,"S & S Cimentos, Limitada",Abdul Hamid Abdul Rahim,,
"S & S Cimentos, Limitada ",41757,04 de Junho de 2010,"S &S Cimentos, Limitada",Momade Rassul Abdul Rahim,,
"S & S Cimentos, Limitada ",41757,04 de Junho de 2010,"S &S Cimentos, Limitada",Saidata Muahija Ibraimo Saide Nuro,,
"S.S.I.  Mining Consulting Trade, Lda.",45129,03 de Novembro de 2010,S.S.I Mining Consulting Trade Limitada,Desmond Walker,,
"S.S.I.  Mining Consulting Trade, Lda.",43840,,"S.S.I. Mining Consulting Trade, Limitada",Desmond Walker e Johannes Albertus Wessels,,
"S.S.I.  Mining Consulting Trade, Lda.",45129,03 de Novembro de 2010,S.S.I Mining Consulting Trade Limitada,Johannes Albertus Wessels,,
"S.S.I.  Mining Consulting Trade, Lda.",43840,03 de Novembro de 2010,"S.S.I. Mining Consulting Trade, Limitada",Jorge Amâncio Jemes Punde,,
"S.S.I.  Mining Consulting Trade, Lda.",45230,03 de Novembro de 2010,S.S.I Mining Consulting Trade Limitada,Kenny Olsen,,
"S.S.I.  Mining Consulting Trade, Lda.",43840,,"S.S.I. Mining Consulting Trade, Limitada",Kénny Olsen,,
"S.S.I.  Mining Consulting Trade, Lda.",45129,03 de Novembro de 2010,S.S.I Mining Consulting Trade Limitada,Olsen,,
"S.V. Investiments, Lda",22382,19 de Maio de 2005,"S-V Investiments, Limitada",Carlos Manuel Pai Machipane,,
"S.V. Investiments, Lda",22383,,"S-V Investiments, Limitada",Carlos Manuel Pais Machipane,,
"S.V. Investiments, Lda",22382,19 de Maio de 2005,"S-V Investiments, Limitada",Spiridon Vovos,,
"SABOR DO PARAISO H & M, Lda ",48146,21 de Julho de 2011,"Sabor do Paraiso H & M, Limitada",Abdul Nasser Amine Mahmoud,,
"SABOR DO PARAISO H & M, Lda ",48146,21 de Julho de 2011,"Sabor do Paraiso H & M, Limitada",Mohamed Sadvi Abdallahi,,
"SADBHAV MINING, LIMITADA",32069,23 de Maio de 2008,"Sadbhav Mining, Limitada",Vishunubai Mafatbhai Patel,,
"SAF INTERNACIONAL, LIMITADA ",52453,25 de Abril de 2012,"Saf Internacional, Limitada",Ana Cardoso Salvador Leitão,,
"SAF INTERNACIONAL, LIMITADA ",52453,25 de Abril de 2012,"Saf Internacional, Limitada",Filomena Basílio Langa,,
"SAF INTERNACIONAL, LIMITADA ",52453,25 de Abril de 2012,"Saf Internacional, Limitada",Sara Raúl Pene Tsaninga Guambe,,
"SAPESL - Sociedade Agro-Pecuária de Sofala, Lda",6232,09 de Junho de 1995,"SAPESL - Sociedade Agro-Pecuária de Sofala, Limitada",Filomena Isabel Maria Fernandes Rodrigues,,
"SAPESL - Sociedade Agro-Pecuária de Sofala, Lda",6232,09 de Junho de 1995,"SAPESL - Sociedade Agro-Pecuária de Sofala, Limitada",Júlio José Tamele,,
"Saua Saua Mineral Resources, Lda ",43774,13 de Dezembro de 2010,"Saua-Saua Mineral Resources, Limitada",Carlos Alberto Vicente de Quadros,,
"Saua Saua Mineral Resources, Lda ",43774,13 de Dezembro de 2010,"Saua-Saua Mineral Resources, Limitada",Nils Zacarias Cuna,,
"Save, Lda",27821,26 de Março de 2007,"Save, Limitada",Abel Vicente Munguambe,,
"Save, Lda",27821,09 de Fevereiro de 2011,"Save, Limitada",Jorge Manuel Pereira da Fonseca,,
"Save, Lda",44433,09 de Fevereiro de 2011,"Save, Limitada",Ricardo Manuel Carvalho Correia,,
"Save, Lda",27821,26 de Março de 2007,"Save, Limitada",Sónia Alexandra Fernandes da Fonseca,,
"Save, Lda",44433,09 de Fevereiro de 2011,"Save, Limitada",Sónia Alexandra Fernandes da Fonseca Correia,,
"Save, Lda",39288,30 de Novembro de 2009,"Save, Limitada",Sónia Alexandre Fernandes da Fonseca,,
"Save, Lda",27821,09 de Fevereiro de 2011,"Save, Limitada",Vitorino Julião Chemane,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Agostinho N'tauali,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Agostinho N'tauali Júnior,,
"Secarp Industrial, Ltd",4872,08 de Abril de 1993,"Secarp Industrial, Limitada",Agostinho Ntauali,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Américo Arão Agostinho N'tauali,,
"Secarp Industrial, Ltd",4872,08 de Abril de 1993,"Secarp Industrial, Limitada",Américo Arão Agostinho Ntauali,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Anastácia Américo Mahumana,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Norcelio José  Boca,,
"Secarp Industrial, Ltd",35991,20 de Maio de 2009,"Secarp Industrial, Limitada",Vestina Agostinho N'tauali,,
"Seizwe Resources, Lda",30909,10 de Março de 2008,"Seizwe Resources, Limitada",Sumit Agrawal,,
"Seizwe Resources, Lda",30909,10 de Março de 2008,"Seizwe Resources, Limitada",Tushar Agrawal,,
"Semewe, Lda ",48997,21 de Setembro de 2011,"Semewe, Limitada",Sandra Nilza dos Santos Mondlane,,
"Semewe, Lda ",48997,21 de Setembro de 2011,"Semewe, Limitada",Álvaro Manuel de Verde Leão,,
"Semmas Resources, Lda",29926,30 de Maio de 2007,"Semmas Resources, Limitada",Agripísio Gabriel Mavale,,
"Semmas Resources, Lda",29926,30 de Maio de 2007,"Semmas Resources, Limitada",Egidio Lúcia Caetano José Madeira,,
"Semmas Resources, Lda",29926,30 de Maio de 2007,"Semmas Resources, Limitada",Sebastião Marcos Mabote Júnior,,
"Servifuturo, Limitada (0,00%)",60416,16 de Maio de 2013,"Servifuturo, Limitada",Hussein Ali Ahmad,,
"Servifuturo, Limitada (0,00%)",65225,16 de Maio de 2013,"Servifuturo, Limitada",Hussein Eid,,
"Servifuturo, Limitada (0,00%)",65225,16 de Maio de 2013,"Servifuturo, Limitada",Jamil Manana,,
"Servifuturo, Limitada (0,00%)",60416,16 de Maio de 2013,"Servifuturo, Limitada",Mohamad Ali Hussein Ahmad,,
"Shuang Long, Lda ",45875,28 de Março de 2011,"Shuang Long , Limitada",Xin Xu,,
"Shuang Long, Lda ",45875,28 de Março de 2011,"Shuang Long , Limitada",Yang Wang,,
"Shun Xin Yuan African Investment, Lda",45025,01 de Março de 2011,"Shun Xin Yuan African Investment, Limitada",Fei Zheng,,
"Shun Xin Yuan African Investment, Lda",45025,01 de Março de 2011,"Shun Xin Yuan African Investment, Limitada",Huang Yashun,,
